12,86096
12,31763
12,32815
12,33108
12,32815
12,32172
12,31763
12,30769
12,29074
12,27905
12,26385
12,24865
12,23637
12,21591
12,20129
12,182
12,16797
12,14634
12,1288
12,10776
12,0908
12,06859
12,05105
12,02825
12,01773
11,98616
11,96394
11,94348
11,9201
11,89905
11,8745
11,85755
11,82949
11,80376
11,77921
11,75466
11,72835
11,7038
11,6769
11,6465
11,61786
11,58863
11,56817
11,52783
11,49451
11,45768
11,42143
11,38402
11,34485
11,29983
11,25365
11,20103
11,14433
11,08119
11,00578
10,91049
10,7883
10,60298
11,12056
11,20299
11,43275
11,5181
11,56546
11,57773
11,59527
11,61106
11,62567
11,64087
11,65432
11,66835
11,68296
11,69641
11,71863
11,72272
11,73616
11,74903
11,76189
11,77533
11,78878
11,80047
11,81275
11,82503
11,83672
11,85309
11,86887
11,87238
11,88349
11,89518
11,90629
11,91681
11,92792
11,93961
11,95013
11,96066
11,97118
11,98229
11,99223
12,00801
12,01912
12,02263
12,03315
12,0425
12,05303
12,06296
12,07232
12,08284
12,09453
12,10155
12,1109
12,12026
12,13078
12,13896
12,15124
12,16761
12,16936
12,17579
12,18515
12,19392
12,20327
12,21204
12,22081
12,22958
12,24069
12,24712
12,25589
12,26466
12,27401
12,28278
12,29038
12,3009
12,31669
12,31844
12,3237
12,33189
12,34007
12,34826
12,35703
12,36463
12,37281
12,38158
12,39152
12,39736
12,40438
12,41256
12,42075
12,42893
12,43653
12,44647
12,46401
12,46752
12,46927
12,47512
12,48272
12,48973
12,49792
12,50493
12,51253
12,51955
12,52656
12,53475
12,54352
12,54878
12,5558
12,56281
12,56983
12,57801
12,58386
12,59029
12,59906
12,61133
12,61718
12,61893
12,62361
12,63004
12,63647
12,64349
12,64992
12,65693
12,66278
12,66921
12,67564
12,68324
12,69143
12,69552
12,70195
12,70838
12,71423
12,72124
12,72826
12,73352
12,73995
12,74813
12,761
12,76684
12,76801
12,77093
12,7762
12,78321
12,78906
12,79549
12,80192
12,80776
12,8142
12,82063
12,82647
12,8329
12,84167
12,84518
12,85044
12,85746
12,8633
12,86856
12,87616
12,8826
12,88844
12,89546
12,90247
12,91592
12,91709
12,91767
12,92118
12,93112
12,93463
12,94106
12,95041
12,95333
12,95918
12,96912
12,97496
12,98198
12,99016
12,99426
13,0001
13,0077
13,01296
13,02056
13,02816
13,03226
13,03401
13,0498
13,05681
13,06616
13,0685
13,06909
13,07844
13,08838
13,08896
13,09949
13,10943
13,11644
13,12229
13,12813
13,14158
13,1445
13,15327
13,16087
13,16847
13,17666
13,18016
13,18133
13,20589
13,21583
13,217
13,2205
13,21875
13,23395
13,24973
13,255
13,26084
13,27195
13,28072
13,28598
13,29767
13,30878
13,31287
13,32281
13,3345
13,33918
13,3649
13,36666
13,36724
13,38069
13,39472
13,39706
13,40992
13,43623
13,4409
13,44733
13,46604
13,46838
13,47832
13,49235
13,51573
13,52801
13,54146
13,5473
13,56835
13,58297
13,59232
13,61629
13,6654
13,6765
13,69989
13,73789
13,75133
13,81506
13,84721
13,89223
13,96647
14,03487
14,1138
14,18453
14,19623
14,19213
14,20675
14,20733
14,22721
14,23423
14,2313
14,26229
14,26287
14,26346
14,26872
14,27632
14,26872
14,27924
14,29269
14,27924
14,29386
14,2997
14,30672
14,29503
14,30497
14,3114
14,31666
14,3225
14,31315
14,31374
14,32075
14,32543
14,32777
14,33887
14,3377
14,33244
14,32134
14,32601
14,33244
14,33946
14,33887
14,34121
14,34414
14,34414
14,34589
14,34998
14,35057
14,35349
14,33946
14,33946
14,34121
14,34414
14,34589
14,34823
14,35057
14,35349
14,35232
14,35174
14,35407
14,35583
14,35758
14,35992
14,36109
14,36284
14,36167
14,36109
14,36577
14,34823
14,36694
14,36752
14,35349
14,36927
14,34881
13,25675
13,19244
13,17373
13,17081
13,17198
13,17373
13,17432
13,17373
13,17315
13,17315
13,17256
13,17256
13,17256
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17198
13,17256
13,17256
13,17256
13,17198
13,17256
13,17256
13,17256
13,17256
13,17373
13,17373
13,17373
13,17373
13,17373
13,17373
13,17373
13,17373
13,17373
13,17373
13,17373
13,17432
13,17432
13,17432
13,1749
13,1749
13,12696
13,10943
13,10066
13,0954
13,0913
13,08838
13,08604
13,0837
13,08253
13,08136
13,0802
13,07903
12,47957
12,48892
12,4819
12,46963
12,46671
12,4404
12,42578
12,40474
12,38895
12,36732
12,35037
12,32815
12,31705
12,2884
12,26969
12,24748
12,22877
12,20656
12,18493
12,16797
12,14225
12,12471
12,09957
12,0797
12,0569
12,0341
12,01831
11,9885
11,96511
11,94407
11,91776
11,89438
11,86982
11,84469
11,81896
11,79382
11,76576
11,73829
11,719
11,68217
11,6506
11,61961
11,58804
11,56407
11,52023
11,48808
11,44715
11,41675
11,36531
11,31913
11,27119
11,21682
11,15894
11,09054
11,01279
10,9175
10,79473
10,61234
11,12875
11,22346
11,65373
11,72564
11,75838
11,79112
11,81743
11,84607
11,87355
11,90278
11,92909
11,95423
11,98112
12,01503
12,03023
12,05653
12,08459
12,10389
12,12903
12,15299
12,17404
12,19801
12,21906
12,24303
12,26349
12,28512
12,3161
12,32779
12,35059
12,36872
12,3921
12,40906
12,4301
12,45349
12,46869
12,48681
12,50552
12,52481
12,54293
12,55872
12,5786
12,5938
12,6166
12,6277
12,647
12,66044
12,68032
12,69376
12,71072
12,72826
12,74229
12,76684
12,77503
12,7914
12,8066
12,82355
12,84167
12,85453
12,87441
12,88727
12,91007
12,91943
12,9358
12,95333
12,96912
12,98958
13,00244
13,02349
13,0381
13,06558
13,07318
13,09189
13,11001
13,1334
13,1486
13,17198
13,18893
13,21583
13,22986
13,25266
13,27429
13,2965
13,32281
13,34386
13,36783
13,39472
13,41869
13,44558
13,4754
13,51223
13,53093
13,5625
13,59583
13,63032
13,6689
13,711
13,75893
13,81506
13,87995
13,96297
14,04832
14,18453
14,395
14,39967
14,39967
14,40026
14,40026
14,40026
14,40026
14,39967
14,39967
14,39967
14,40026
14,39967
14,39967
14,40026
14,39967
14,39967
14,40026
14,40026
14,40026
14,39967
14,39967
14,40026
14,40026
14,39967
14,40026
14,39967
14,40026
14,40026
14,39967
14,40026
14,39967
14,40026
14,39967
14,39909
14,39967
14,39967
14,39967
14,39967
14,39967
14,39967
14,40026
14,40026
14,40026
14,39967
14,40026
14,40026
14,40026
14,39967
14,40026
14,39967
14,40026
14,40026
14,40026
14,39967
14,40026
14,39967
14,40026
14,39967
14,40026
14,39967
14,40026
14,39967
14,39967
14,39967
14,39967
14,40026
14,40026
14,39967
14,39967
14,40026
14,40026
14,39967
14,39967
14,39967
14,39967
14,39967
14,39967
14,39967
14,40026
14,39967
14,39967
14,40026
14,40026
14,40026
14,39967
14,40026
14,40026
14,40026
14,40026
14,40026
14,40026
14,40026
14,39967
14,40084
14,40026
14,40026
14,40143
14,40026
14,40026
14,40026
14,40084
14,40143
14,40026
14,40026
14,40318
14,40026
14,40084
14,40026
14,40026
14,40318
14,40026
14,40026
14,40026
14,40026
14,4026
14,4026
14,40318
14,4026
14,40026
14,4026
14,40026
14,40084
